material_id,formula_pretty,chemsys_query,host_id,mix_site,label,is_stable,energy_above_hull,classical_t,wtf,sigma_A,sigma_B,delta_q,r_A_eff,r_B_eff,q_A_eff,q_B_eff,A_elements,A_amounts,B_elements,B_amounts,normalized_composition
mp-1218259,SrNd2Mn3O9,Mn-Nd-O-Sr,Mn-Nd-O-Sr,A,1,True,0.0,0.9892167405200406,1.0063143138129795,0.0659966329107443,0.0,0.6666666666666661,1.346666666666667,0.53,2.6666666666666665,4.0,"[""Nd"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Sr"": 0.3333333333333333, ""Nd"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218069,SrPr(FeO3)2,Fe-O-Pr-Sr,Fe-O-Pr-Sr,A,1,True,0.0,0.940503885001178,0.9612502942291452,0.0599999999999999,0.0,0.5,1.38,0.645,2.5,3.0,"[""Pr"", ""Sr""]","[0.5, 0.5]","[""Fe""]",[1.0],"{""Sr"": 0.5, ""Pr"": 0.5, ""Fe"": 1.0, ""O"": 3.0}"
mp-1218104,SrPr3(FeO3)4,Fe-O-Pr-Sr,Fe-O-Pr-Sr,A,1,True,0.0,0.940503885001178,0.9508770896151616,0.0519615242270662,0.0,0.25,1.35,0.645,2.75,3.0,"[""Pr"", ""Sr""]","[0.75, 0.25]","[""Fe""]",[1.0],"{""Sr"": 0.25, ""Pr"": 0.75, ""Fe"": 1.0, ""O"": 3.0}"
mp-1218433,Sr3PrMn4O12,Mn-O-Pr-Sr,Mn-O-Pr-Sr,A,1,False,0.0188885650625,1.0405094603988574,1.029518163281968,0.0519615242270662,0.0,0.25,1.41,0.53,2.25,4.0,"[""Pr"", ""Sr""]","[0.25, 0.75]","[""Mn""]",[1.0],"{""Sr"": 0.75, ""Pr"": 0.25, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218591,Sr4PrMn5O15,Mn-O-Pr-Sr,Mn-O-Pr-Sr,A,1,False,0.026378100149993,1.0405094603988574,1.031716422705346,0.0479999999999999,0.0,0.2000000000000001,1.416,0.53,2.2,4.0,"[""Pr"", ""Sr""]","[0.2, 0.8]","[""Mn""]",[1.0],"{""Sr"": 0.8, ""Pr"": 0.2, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218264,SrPr2Mn3O9,Mn-O-Pr-Sr,Mn-O-Pr-Sr,A,1,True,0.0,0.9965442719313,1.011199334753819,0.0565685424949237,0.0,0.6666666666666661,1.36,0.53,2.6666666666666665,4.0,"[""Pr"", ""Sr""]","[0.6666666666666666, 0.3333333333333333]","[""Mn""]",[1.0],"{""Sr"": 0.3333333333333333, ""Pr"": 0.6666666666666666, ""Mn"": 1.0, ""O"": 3.0}"
mp-1218059,SrPrMn2O6,Mn-O-Pr-Sr,Mn-O-Pr-Sr,A,1,False,0.000721260624999,0.9965442719313,1.0185268661650786,0.0599999999999999,0.0,0.5,1.38,0.53,2.5,4.0,"[""Pr"", ""Sr""]","[0.5, 0.5]","[""Mn""]",[1.0],"{""Sr"": 0.5, ""Pr"": 0.5, ""Mn"": 1.0, ""O"": 3.0}"
mp-31627,Ba2NbCrO6,Ba-Cr-Nb-O,Ba-Cr-Nb-O,B,1,True,0.0,1.0562736532861083,1.0497614852633823,0.0,0.0125,0.0,1.61,0.6275,2.0,4.0,"[""Ba""]",[1.0],"[""Cr"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1521461,Ba2CrSnO6,Ba-Cr-O-Sn,Ba-Cr-O-Sn,B,0,False,0.100447547312494,1.0562736532861083,1.0369751090725985,0.0,0.0374999999999999,0.5,1.61,0.6525,2.0,3.5,"[""Ba""]",[1.0],"[""Cr"", ""Sn""]","[0.5, 0.5]","{""Ba"": 1.0, ""Cr"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-31630,Ba2TaCrO6,Ba-Cr-O-Ta,Ba-Cr-O-Ta,B,1,True,0.0,1.0562736532861083,1.0497614852633823,0.0,0.0125,0.0,1.61,0.6275,2.0,4.0,"[""Ba""]",[1.0],"[""Cr"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1021504,Ba2NbFeO6,Ba-Fe-Nb-O,Ba-Fe-Nb-O,B,1,True,0.0,1.0407781962696858,1.0420520985907014,0.0,0.0025,0.0,1.61,0.6425000000000001,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1022733,Ba2NbFeO6,Ba-Fe-Nb-O,Ba-Fe-Nb-O,B,1,False,0.018142035833317,1.0407781962696858,1.0420520985907014,0.0,0.0025,0.0,1.61,0.6425000000000001,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1022808,Ba2NbFeO6,Ba-Fe-Nb-O,Ba-Fe-Nb-O,B,1,False,0.022298484499984,1.0407781962696858,1.0420520985907014,0.0,0.0025,0.0,1.61,0.6425000000000001,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1205671,Ba2TaFeO6,Ba-Fe-O-Ta,Ba-Fe-O-Ta,B,1,True,0.0,1.0407781962696858,1.0420520985907014,0.0,0.0025,0.0,1.61,0.6425000000000001,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1228536,Ba2TiFeO6,Ba-Fe-O-Ti,Ba-Fe-O-Ti,B,1,False,0.015144188583332,1.0407781962696858,1.0510574870970408,0.0,0.02,0.5,1.61,0.625,2.0,3.5,"[""Ba""]",[1.0],"[""Fe"", ""Ti""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ti"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1228231,Ba3TiFe2O9,Ba-Fe-O-Ti,Ba-Fe-O-Ti,B,1,True,0.0,1.0407781962696858,1.0476085699941795,0.0,0.0188561808316412,0.666666666666667,1.61,0.6316666666666666,2.0,3.333333333333333,"[""Ba""]",[1.0],"[""Fe"", ""Ti""]","[0.6666666666666666, 0.3333333333333333]","{""Ba"": 1.0, ""Ti"": 0.3333333333333333, ""Fe"": 0.6666666666666666, ""O"": 3.0}"
mp-1228238,Ba3TiFe2O9,Ba-Fe-O-Ti,Ba-Fe-O-Ti,B,1,False,0.005136330333332,1.0407781962696858,1.0476085699941795,0.0,0.0188561808316412,0.666666666666667,1.61,0.6316666666666666,2.0,3.333333333333333,"[""Ba""]",[1.0],"[""Fe"", ""Ti""]","[0.6666666666666666, 0.3333333333333333]","{""Ba"": 1.0, ""Ti"": 0.3333333333333333, ""Fe"": 0.6666666666666666, ""O"": 3.0}"
mp-1096782,Ba2VFeO6,Ba-Fe-O-V,Ba-Fe-O-V,B,0,False,0.10079025249999,1.0407781962696858,1.0682014611651232,0.0,0.0524999999999999,0.0,1.61,0.5925,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""Ba"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1096783,Ba2VFeO6,Ba-Fe-O-V,Ba-Fe-O-V,B,0,False,0.12466782549999,1.0407781962696858,1.0682014611651232,0.0,0.0524999999999999,0.0,1.61,0.5925,2.0,4.0,"[""Ba""]",[1.0],"[""Fe"", ""V""]","[0.5, 0.5]","{""Ba"": 1.0, ""V"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1228414,Ba2MnNbO6,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,False,0.027375552666663,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1272179,Ba2MnNbO6,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,False,0.004553596166662,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1275240,Ba2MnNbO6,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,False,0.005175065416661,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1278519,Ba2MnNbO6,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,False,0.016502758166661,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1278534,Ba2MnNbO6,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,False,0.006360355666661,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-20921,Ba3MnNb2O9,Ba-Mn-Nb-O,Ba-Mn-Nb-O,B,1,True,0.0,1.043329123221327,1.062424997356826,0.0,0.0518544972870134,0.6666666666666661,1.61,0.6033333333333333,2.0,4.666666666666666,"[""Ba""]",[1.0],"[""Mn"", ""Nb""]","[0.3333333333333333, 0.6666666666666666]","{""Ba"": 1.0, ""Mn"": 0.3333333333333333, ""Nb"": 0.6666666666666666, ""O"": 3.0}"
mp-1520156,Ba2MnSnO6,Ba-Mn-O-Sn,Ba-Mn-O-Sn,B,0,False,0.084369763833322,1.1027934773945636,1.0589011996873174,0.0,0.0799999999999999,0.0,1.61,0.61,2.0,4.0,"[""Ba""]",[1.0],"[""Mn"", ""Sn""]","[0.5, 0.5]","{""Ba"": 1.0, ""Mn"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1228319,Ba2TaMnO6,Ba-Mn-O-Ta,Ba-Mn-O-Ta,B,1,False,0.028530789916667,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1291775,Ba2TaMnO6,Ba-Mn-O-Ta,Ba-Mn-O-Ta,B,1,False,0.006747219916666,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1307944,Ba2TaMnO6,Ba-Mn-O-Ta,Ba-Mn-O-Ta,B,1,False,0.007676211416667,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1309882,Ba2TaMnO6,Ba-Mn-O-Ta,Ba-Mn-O-Ta,B,1,False,0.006158234416668,1.1027934773945636,1.0722374868370317,0.0,0.0549999999999999,0.5,1.61,0.585,2.0,4.5,"[""Ba""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1214505,Ba3Ta2MnO9,Ba-Mn-O-Ta,Ba-Mn-O-Ta,B,1,True,0.0,1.043329123221327,1.062424997356826,0.0,0.0518544972870134,0.6666666666666661,1.61,0.6033333333333333,2.0,4.666666666666666,"[""Ba""]",[1.0],"[""Mn"", ""Ta""]","[0.3333333333333333, 0.6666666666666666]","{""Ba"": 1.0, ""Ta"": 0.6666666666666666, ""Mn"": 0.3333333333333333, ""O"": 3.0}"
mp-1228358,Ba2TiMnO6,Ba-Mn-O-Ti,Ba-Mn-O-Ti,B,1,False,0.019383723583304,1.1027934773945636,1.0817745419931424,0.0,0.0374999999999999,0.0,1.61,0.5675,2.0,4.0,"[""Ba""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Ba"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1206644,Ba2ScNbO6,Ba-Nb-O-Sc,Ba-Nb-O-Sc,B,1,True,0.0,1.043329123221327,1.0171524068681042,0.0,0.0524999999999999,0.0,1.61,0.6925,2.0,4.0,"[""Ba""]",[1.0],"[""Nb"", ""Sc""]","[0.5, 0.5]","{""Ba"": 1.0, ""Sc"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1078969,Ba2NbVO6,Ba-Nb-O-V,Ba-Nb-O-V,B,1,True,0.0,1.043329123221327,1.069543422799753,0.0,0.0499999999999999,1.0,1.61,0.5900000000000001,2.0,5.0,"[""Ba""]",[1.0],"[""Nb"", ""V""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1277332,Ba2NbVO6,Ba-Nb-O-V,Ba-Nb-O-V,B,1,False,0.024770524999999,1.043329123221327,1.069543422799753,0.0,0.0499999999999999,1.0,1.61,0.5900000000000001,2.0,5.0,"[""Ba""]",[1.0],"[""Nb"", ""V""]","[0.5, 0.5]","{""Ba"": 1.0, ""Nb"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1205823,Ba2ScTaO6,Ba-O-Sc-Ta,Ba-O-Sc-Ta,B,1,True,0.0,0.992257068238465,1.0171524068681042,0.0,0.0524999999999999,0.0,1.61,0.6925,2.0,4.0,"[""Ba""]",[1.0],"[""Sc"", ""Ta""]","[0.5, 0.5]","{""Ba"": 1.0, ""Sc"": 0.5, ""Ta"": 0.5, ""O"": 3.0}"
mp-1228067,Ba2ZrSnO6,Ba-O-Sn-Zr,Ba-O-Sn-Zr,B,1,True,0.0,1.0183690963500038,1.0111123094401462,0.0,0.015,0.0,1.61,0.705,2.0,4.0,"[""Ba""]",[1.0],"[""Sn"", ""Zr""]","[0.5, 0.5]","{""Ba"": 1.0, ""Zr"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1078457,Ba2ZrTiO6,Ba-O-Ti-Zr,Ba-O-Ti-Zr,B,1,False,0.004841601999968,1.0615418510581087,1.0319473509680035,0.0,0.0574999999999999,0.0,1.61,0.6625,2.0,4.0,"[""Ba""]",[1.0],"[""Ti"", ""Zr""]","[0.5, 0.5]","{""Ba"": 1.0, ""Zr"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1228038,Ba4Zr3TiO12,Ba-O-Ti-Zr,Ba-O-Ti-Zr,B,1,False,0.015201847499991,1.0039582129110884,1.0177603879839845,0.0,0.0497964607176052,0.0,1.61,0.69125,2.0,4.0,"[""Ba""]",[1.0],"[""Ti"", ""Zr""]","[0.25, 0.75]","{""Ba"": 1.0, ""Zr"": 0.75, ""Ti"": 0.25, ""O"": 3.0}"
mp-1247672,Ca4Mn3CrO12,Ca-Cr-Mn-O,Ca-Cr-Mn-O,B,0,False,0.126014870874999,1.0038718033425598,0.992939182806478,0.0,0.0368060796608386,0.25,1.34,0.55125,2.0,3.75,"[""Ca""]",[1.0],"[""Cr"", ""Mn""]","[0.25, 0.75]","{""Ca"": 1.0, ""Mn"": 0.75, ""Cr"": 0.25, ""O"": 3.0}"
mp-1247715,Ca4Mn3CrO12,Ca-Cr-Mn-O,Ca-Cr-Mn-O,B,1,False,0.043190005249999,1.0038718033425598,0.992939182806478,0.0,0.0368060796608386,0.25,1.34,0.55125,2.0,3.75,"[""Ca""]",[1.0],"[""Cr"", ""Mn""]","[0.25, 0.75]","{""Ca"": 1.0, ""Mn"": 0.75, ""Cr"": 0.25, ""O"": 3.0}"
mp-1247642,Ca8Mn7CrO24,Ca-Cr-Mn-O,Ca-Cr-Mn-O,B,0,False,0.128818684854166,1.0038718033425598,0.9983755648057404,0.0,0.0281111076800612,0.125,1.34,0.540625,2.0,3.875,"[""Ca""]",[1.0],"[""Cr"", ""Mn""]","[0.125, 0.875]","{""Ca"": 1.0, ""Mn"": 0.875, ""Cr"": 0.125, ""O"": 3.0}"
mp-1247675,Ca8Mn7CrO24,Ca-Cr-Mn-O,Ca-Cr-Mn-O,B,0,False,0.050922514604166,1.0038718033425598,0.9983755648057404,0.0,0.0281111076800612,0.125,1.34,0.540625,2.0,3.875,"[""Ca""]",[1.0],"[""Cr"", ""Mn""]","[0.125, 0.875]","{""Ca"": 1.0, ""Mn"": 0.875, ""Cr"": 0.125, ""O"": 3.0}"
mp-1214115,Ca2NbCrO6,Ca-Cr-Nb-O,Ca-Cr-Nb-O,B,1,True,0.0,0.961524853821906,0.9555968337613516,0.0,0.0125,0.0,1.34,0.6275,2.0,4.0,"[""Ca""]",[1.0],"[""Cr"", ""Nb""]","[0.5, 0.5]","{""Ca"": 1.0, ""Nb"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1214103,Ca2TaCrO6,Ca-Cr-O-Ta,Ca-Cr-O-Ta,B,1,True,0.0,0.961524853821906,0.9555968337613516,0.0,0.0125,0.0,1.34,0.6275,2.0,4.0,"[""Ca""]",[1.0],"[""Cr"", ""Ta""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1345721,Ca2TaCrO6,Ca-Cr-O-Ta,Ca-Cr-O-Ta,B,1,False,0.023155338749967,0.961524853821906,0.9555968337613516,0.0,0.0125,0.0,1.34,0.6275,2.0,4.0,"[""Ca""]",[1.0],"[""Cr"", ""Ta""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1227758,Ca2TiCrO6,Ca-Cr-O-Ti,Ca-Cr-O-Ti,B,1,False,0.029853680000003,0.961524853821906,0.9639167066921096,0.0,0.005,0.5,1.34,0.61,2.0,3.5,"[""Ca""]",[1.0],"[""Cr"", ""Ti""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ti"": 0.5, ""Cr"": 0.5, ""O"": 3.0}"
mp-1214121,Ca2NbFeO6,Ca-Fe-Nb-O,Ca-Fe-Nb-O,B,1,True,0.0,0.947419354743834,0.9485789867569842,0.0,0.0025,0.0,1.34,0.6425000000000001,2.0,4.0,"[""Ca""]",[1.0],"[""Fe"", ""Nb""]","[0.5, 0.5]","{""Ca"": 1.0, ""Nb"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1341944,Ca2TaFeO6,Ca-Fe-O-Ta,Ca-Fe-O-Ta,B,1,False,0.005046326249999,0.947419354743834,0.9485789867569842,0.0,0.0025,0.0,1.34,0.6425000000000001,2.0,4.0,"[""Ca""]",[1.0],"[""Fe"", ""Ta""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1227247,Ca4Ti3FeO12,Ca-Fe-O-Ti,Ca-Fe-O-Ti,B,1,False,0.022276705499999,0.9663204890030626,0.961524853821906,0.0,0.0173205080756887,0.25,1.34,0.615,2.0,3.75,"[""Ca""]",[1.0],"[""Fe"", ""Ti""]","[0.25, 0.75]","{""Ca"": 1.0, ""Ti"": 0.75, ""Fe"": 0.25, ""O"": 3.0}"
mp-1521637,Ca2ZrFeO6,Ca-Fe-O-Zr,Ca-Fe-O-Zr,B,0,False,0.149494715000002,0.947419354743834,0.9303589822094313,0.0,0.0374999999999999,0.5,1.34,0.6825,2.0,3.5,"[""Ca""]",[1.0],"[""Fe"", ""Zr""]","[0.5, 0.5]","{""Ca"": 1.0, ""Zr"": 0.5, ""Fe"": 0.5, ""O"": 3.0}"
mp-1523252,Ca2HfNbO6,Ca-Hf-Nb-O,Ca-Hf-Nb-O,B,0,False,0.186267606374993,0.9182334504507774,0.9337217255186218,0.0,0.0349999999999999,0.5,1.34,0.675,2.0,4.5,"[""Ca""]",[1.0],"[""Hf"", ""Nb""]","[0.5, 0.5]","{""Ca"": 1.0, ""Hf"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1519136,Ca2HfSnO6,Ca-Hf-O-Sn,Ca-Hf-O-Sn,B,0,False,0.159915481250007,0.9182334504507774,0.9226059906910192,0.0,0.01,0.0,1.34,0.7,2.0,4.0,"[""Ca""]",[1.0],"[""Hf"", ""Sn""]","[0.5, 0.5]","{""Ca"": 1.0, ""Hf"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1516534,Ca2HfTiO6,Ca-Hf-O-Ti,Ca-Hf-O-Ti,B,0,False,0.116109330750001,0.9182334504507774,0.9416634655898616,0.0,0.0524999999999999,0.0,1.34,0.6575,2.0,4.0,"[""Ca""]",[1.0],"[""Hf"", ""Ti""]","[0.5, 0.5]","{""Ca"": 1.0, ""Hf"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1522139,Ca2HfZrO6,Ca-Hf-O-Zr,Ca-Hf-O-Zr,B,0,False,0.173415511250002,0.9182334504507774,0.9160626857925014,0.0,0.005,0.0,1.34,0.715,2.0,4.0,"[""Ca""]",[1.0],"[""Hf"", ""Zr""]","[0.5, 0.5]","{""Ca"": 1.0, ""Hf"": 0.5, ""Zr"": 0.5, ""O"": 3.0}"
mp-1227519,Ca2MnNbO6,Ca-Mn-Nb-O,Ca-Mn-Nb-O,B,1,False,0.013132983374999,1.0038718033425598,0.976056715592514,0.0,0.0549999999999999,0.5,1.34,0.585,2.0,4.5,"[""Ca""]",[1.0],"[""Mn"", ""Nb""]","[0.5, 0.5]","{""Ca"": 1.0, ""Mn"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-558810,Ca2TaMnO6,Ca-Mn-O-Ta,Ca-Mn-O-Ta,B,1,False,0.008585782196426,1.0038718033425598,0.976056715592514,0.0,0.0549999999999999,0.5,1.34,0.585,2.0,4.5,"[""Ca""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1227706,Ca2TiMnO6,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,1,False,0.005292682416669,1.0038718033425598,0.9847382873957512,0.0,0.0374999999999999,0.0,1.34,0.5675,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Ca"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1247651,Ca4TiMn3O12,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,0,False,0.094476261375,1.0038718033425598,0.994212998307192,0.0,0.0324759526419164,0.0,1.34,0.5487500000000001,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.75, 0.25]","{""Ca"": 1.0, ""Ti"": 0.25, ""Mn"": 0.75, ""O"": 3.0}"
mp-1247707,Ca4TiMn3O12,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,1,False,0.025117017874999,1.0038718033425598,0.994212998307192,0.0,0.0324759526419164,0.0,1.34,0.5487500000000001,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.75, 0.25]","{""Ca"": 1.0, ""Ti"": 0.25, ""Mn"": 0.75, ""O"": 3.0}"
mp-1247605,Ca8Ti3Mn5O24,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,1,False,0.027352587458334,1.0038718033425598,0.9894529616092642,0.0,0.0363092188706945,0.0,1.34,0.558125,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.625, 0.375]","{""Ca"": 1.0, ""Ti"": 0.375, ""Mn"": 0.625, ""O"": 3.0}"
mp-1247713,Ca8Ti3Mn5O24,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,0,False,0.084729025895835,1.0038718033425598,0.9894529616092642,0.0,0.0363092188706945,0.0,1.34,0.558125,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.625, 0.375]","{""Ca"": 1.0, ""Ti"": 0.375, ""Mn"": 0.625, ""O"": 3.0}"
mp-1247635,Ca8TiMn7O24,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,0,False,0.103244502854169,1.0038718033425598,0.9990190553405816,0.0,0.0248039185412305,0.0,1.34,0.5393749999999999,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.875, 0.125]","{""Ca"": 1.0, ""Ti"": 0.125, ""Mn"": 0.875, ""O"": 3.0}"
mp-1247708,Ca8TiMn7O24,Ca-Mn-O-Ti,Ca-Mn-O-Ti,B,1,False,0.040051200229169,1.0038718033425598,0.9990190553405816,0.0,0.0248039185412305,0.0,1.34,0.5393749999999999,2.0,4.0,"[""Ca""]",[1.0],"[""Mn"", ""Ti""]","[0.875, 0.125]","{""Ca"": 1.0, ""Ti"": 0.125, ""Mn"": 0.875, ""O"": 3.0}"
mp-1214125,Ca2ScNbO6,Ca-Nb-O-Sc,Ca-Nb-O-Sc,B,1,True,0.0,0.9497414610054608,0.9259128221988724,0.0,0.0524999999999999,0.0,1.34,0.6925,2.0,4.0,"[""Ca""]",[1.0],"[""Nb"", ""Sc""]","[0.5, 0.5]","{""Ca"": 1.0, ""Sc"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1517008,Ca2ZrNbO6,Ca-Nb-O-Zr,Ca-Nb-O-Zr,B,0,False,0.189977358624991,0.9497414610054608,0.9314772021399712,0.0,0.0399999999999999,0.5,1.34,0.6799999999999999,2.0,4.5,"[""Ca""]",[1.0],"[""Nb"", ""Zr""]","[0.5, 0.5]","{""Ca"": 1.0, ""Zr"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1214081,Ca2ScTaO6,Ca-O-Sc-Ta,Ca-O-Sc-Ta,B,1,True,0.0,0.9032506202569418,0.9259128221988724,0.0,0.0524999999999999,0.0,1.34,0.6925,2.0,4.0,"[""Ca""]",[1.0],"[""Sc"", ""Ta""]","[0.5, 0.5]","{""Ca"": 1.0, ""Sc"": 0.5, ""Ta"": 0.5, ""O"": 3.0}"
mp-1518540,Ca2ZrSnO6,Ca-O-Sn-Zr,Ca-O-Sn-Zr,B,0,False,0.174373955500001,0.9270203734215984,0.9204145275302328,0.0,0.015,0.0,1.34,0.705,2.0,4.0,"[""Ca""]",[1.0],"[""Sn"", ""Zr""]","[0.5, 0.5]","{""Ca"": 1.0, ""Zr"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
